Unnamed: 0,position,manager_id,opponent_id,matchup_url,player,player_url,score,manager,league_url,league_id,manager_key,name,manager_name,player_id,season,conc,is_drafted
1.0,WR,1,3,https://football.fantasysports.yahoo.com//2007/f1/580505/matchup?week=2&mid1=1&mid2=3,M. Harrison ,https://sports.yahoo.com,4.0,Philadelphia Freedom,https://football.fantasysports.yahoo.com/2007/f1/580505,580505,580505.1,Philadelphia Freedom,Ryan,sports.yahoo.com,2007,2007Ryan,0
2.0,WR,1,3,https://football.fantasysports.yahoo.com//2007/f1/580505/matchup?week=2&mid1=1&mid2=3,C. Johnson ,https://sports.yahoo.com/nfl/players/5483,22.0,Philadelphia Freedom,https://football.fantasysports.yahoo.com/2007/f1/580505,580505,580505.1,Philadelphia Freedom,Ryan,5483,2007,2007Ryan5483,0
3.0,WR,1,3,https://football.fantasysports.yahoo.com//2007/f1/580505/matchup?week=2&mid1=1&mid2=3,J. Walker ,https://sports.yahoo.com/nfl/players/5906,5.0,Philadelphia Freedom,https://football.fantasysports.yahoo.com/2007/f1/580505,580505,580505.1,Philadelphia Freedom,Ryan,5906,2007,2007Ryan5906,0
4.0,RB,1,3,https://football.fantasysports.yahoo.com//2007/f1/580505/matchup?week=2&mid1=1&mid2=3,L. Tomlinson ,https://sports.yahoo.com/nfl/players/5452,2.0,Philadelphia Freedom,https://football.fantasysports.yahoo.com/2007/f1/580505,580505,580505.1,Philadelphia Freedom,Ryan,5452,2007,2007Ryan5452,0
5.0,RB,1,3,https://football.fantasysports.yahoo.com//2007/f1/580505/matchup?week=2&mid1=1&mid2=3,M. Barber ,https://sports.yahoo.com/nfl/players/7285,16.0,Philadelphia Freedom,https://football.fantasysports.yahoo.com/2007/f1/580505,580505,580505.1,Philadelphia Freedom,Ryan,7285,2007,2007Ryan7285,0
6.0,TE,1,3,https://football.fantasysports.yahoo.com//2007/f1/580505/matchup?week=2&mid1=1&mid2=3,C. Cooley ,https://sports.yahoo.com/nfl/players/6840,7.0,Philadelphia Freedom,https://football.fantasysports.yahoo.com/2007/f1/580505,580505,580505.1,Philadelphia Freedom,Ryan,6840,2007,2007Ryan6840,0
7.0,K,1,3,https://football.fantasysports.yahoo.com//2007/f1/580505/matchup?week=2&mid1=1&mid2=3,R. Gould ,https://sports.yahoo.com/nfl/players/7520,9.0,Philadelphia Freedom,https://football.fantasysports.yahoo.com/2007/f1/580505,580505,580505.1,Philadelphia Freedom,Ryan,7520,2007,2007Ryan7520,0
8.0,DEF,1,3,https://football.fantasysports.yahoo.com//2007/f1/580505/matchup?week=2&mid1=1&mid2=3,Denver  - DEF ,https://sports.yahoo.com/nfl/teams/denver/,14.0,Philadelphia Freedom,https://football.fantasysports.yahoo.com/2007/f1/580505,580505,580505.1,Philadelphia Freedom,Ryan,denver,2007,2007Ryandenver,0
0.0,QB,1,4,https://football.fantasysports.yahoo.com//2007/f1/580505/matchup?week=3&mid1=1&mid2=4,D. McNabb ,https://sports.yahoo.com/nfl/players/4650,29.0,Philadelphia Freedom,https://football.fantasysports.yahoo.com/2007/f1/580505,580505,580505.1,Philadelphia Freedom,Ryan,4650,2007,2007Ryan4650,0
1.0,WR,1,4,https://football.fantasysports.yahoo.com//2007/f1/580505/matchup?week=3&mid1=1&mid2=4,M. Harrison ,https://sports.yahoo.com,2.0,Philadelphia Freedom,https://football.fantasysports.yahoo.com/2007/f1/580505,580505,580505.1,Philadelphia Freedom,Ryan,sports.yahoo.com,2007,2007Ryan,0
2.0,WR,1,4,https://football.fantasysports.yahoo.com//2007/f1/580505/matchup?week=3&mid1=1&mid2=4,C. Johnson ,https://sports.yahoo.com/nfl/players/5483,6.0,Philadelphia Freedom,https://football.fantasysports.yahoo.com/2007/f1/580505,580505,580505.1,Philadelphia Freedom,Ryan,5483,2007,2007Ryan5483,0
3.0,WR,1,4,https://football.fantasysports.yahoo.com//2007/f1/580505/matchup?week=3&mid1=1&mid2=4,J. Walker ,https://sports.yahoo.com/nfl/players/5906,0.0,Philadelphia Freedom,https://football.fantasysports.yahoo.com/2007/f1/580505,580505,580505.1,Philadelphia Freedom,Ryan,5906,2007,2007Ryan5906,0
4.0,RB,1,4,https://football.fantasysports.yahoo.com//2007/f1/580505/matchup?week=3&mid1=1&mid2=4,L. Tomlinson ,https://sports.yahoo.com/nfl/players/5452,10.0,Philadelphia Freedom,https://football.fantasysports.yahoo.com/2007/f1/580505,580505,580505.1,Philadelphia Freedom,Ryan,5452,2007,2007Ryan5452,0
5.0,RB,1,4,https://football.fantasysports.yahoo.com//2007/f1/580505/matchup?week=3&mid1=1&mid2=4,M. Barber ,https://sports.yahoo.com/nfl/players/7285,17.0,Philadelphia Freedom,https://football.fantasysports.yahoo.com/2007/f1/580505,580505,580505.1,Philadelphia Freedom,Ryan,7285,2007,2007Ryan7285,0
6.0,TE,1,4,https://football.fantasysports.yahoo.com//2007/f1/580505/matchup?week=3&mid1=1&mid2=4,C. Cooley ,https://sports.yahoo.com/nfl/players/6840,6.0,Philadelphia Freedom,https://football.fantasysports.yahoo.com/2007/f1/580505,580505,580505.1,Philadelphia Freedom,Ryan,6840,2007,2007Ryan6840,0
7.0,K,1,4,https://football.fantasysports.yahoo.com//2007/f1/580505/matchup?week=3&mid1=1&mid2=4,D. Akers ,https://sports.yahoo.com/nfl/players/4587,8.0,Philadelphia Freedom,https://football.fantasysports.yahoo.com/2007/f1/580505,580505,580505.1,Philadelphia Freedom,Ryan,4587,2007,2007Ryan4587,0
8.0,DEF,1,4,https://football.fantasysports.yahoo.com//2007/f1/580505/matchup?week=3&mid1=1&mid2=4,Philadelphia  - DEF ,https://sports.yahoo.com/nfl/teams/philadelphia/,15.0,Philadelphia Freedom,https://football.fantasysports.yahoo.com/2007/f1/580505,580505,580505.1,Philadelphia Freedom,Ryan,philadelphia,2007,2007Ryanphiladelphia,0
0.0,QB,1,5,https://football.fantasysports.yahoo.com//2007/f1/580505/matchup?week=4&mid1=1&mid2=5,D. McNabb ,https://sports.yahoo.com/nfl/players/4650,0.0,Philadelphia Freedom,https://football.fantasysports.yahoo.com/2007/f1/580505,580505,580505.1,Philadelphia Freedom,Ryan,4650,2007,2007Ryan4650,0
1.0,WR,1,5,https://football.fantasysports.yahoo.com//2007/f1/580505/matchup?week=4&mid1=1&mid2=5,M. Harrison ,https://sports.yahoo.com,0.0,Philadelphia Freedom,https://football.fantasysports.yahoo.com/2007/f1/580505,580505,580505.1,Philadelphia Freedom,Ryan,sports.yahoo.com,2007,2007Ryan,0
2.0,WR,1,5,https://football.fantasysports.yahoo.com//2007/f1/580505/matchup?week=4&mid1=1&mid2=5,C. Johnson ,https://sports.yahoo.com/nfl/players/5483,2.0,Philadelphia Freedom,https://football.fantasysports.yahoo.com/2007/f1/580505,580505,580505.1,Philadelphia Freedom,Ryan,5483,2007,2007Ryan5483,0
3.0,WR,1,5,https://football.fantasysports.yahoo.com//2007/f1/580505/matchup?week=4&mid1=1&mid2=5,C. Chambers ,https://sports.yahoo.com/nfl/players/5499,1.0,Philadelphia Freedom,https://football.fantasysports.yahoo.com/2007/f1/580505,580505,580505.1,Philadelphia Freedom,Ryan,5499,2007,2007Ryan5499,0
4.0,RB,1,5,https://football.fantasysports.yahoo.com//2007/f1/580505/matchup?week=4&mid1=1&mid2=5,L. Tomlinson ,https://sports.yahoo.com/nfl/players/5452,13.0,Philadelphia Freedom,https://football.fantasysports.yahoo.com/2007/f1/580505,580505,580505.1,Philadelphia Freedom,Ryan,5452,2007,2007Ryan5452,0
5.0,RB,1,5,https://football.fantasysports.yahoo.com//2007/f1/580505/matchup?week=4&mid1=1&mid2=5,M. Barber ,https://sports.yahoo.com/nfl/players/7285,3.0,Philadelphia Freedom,https://football.fantasysports.yahoo.com/2007/f1/580505,580505,580505.1,Philadelphia Freedom,Ryan,7285,2007,2007Ryan7285,0
6.0,TE,1,5,https://football.fantasysports.yahoo.com//2007/f1/580505/matchup?week=4&mid1=1&mid2=5,H. Miller ,https://sports.yahoo.com/nfl/players/7206,2.0,Philadelphia Freedom,https://football.fantasysports.yahoo.com/2007/f1/580505,580505,580505.1,Philadelphia Freedom,Ryan,7206,2007,2007Ryan7206,0
7.0,K,1,5,https://football.fantasysports.yahoo.com//2007/f1/580505/matchup?week=4&mid1=1&mid2=5,D. Akers ,https://sports.yahoo.com/nfl/players/4587,5.0,Philadelphia Freedom,https://football.fantasysports.yahoo.com/2007/f1/580505,580505,580505.1,Philadelphia Freedom,Ryan,4587,2007,2007Ryan4587,0
8.0,DEF,1,5,https://football.fantasysports.yahoo.com//2007/f1/580505/matchup?week=4&mid1=1&mid2=5,Philadelphia  - DEF ,https://sports.yahoo.com/nfl/teams/philadelphia/,7.0,Philadelphia Freedom,https://football.fantasysports.yahoo.com/2007/f1/580505,580505,580505.1,Philadelphia Freedom,Ryan,philadelphia,2007,2007Ryanphiladelphia,0
0.0,QB,1,6,https://football.fantasysports.yahoo.com//2007/f1/580505/matchup?week=5&mid1=1&mid2=6,D. Anderson ,https://sports.yahoo.com/nfl/players/7389,11.0,Philadelphia Freedom,https://football.fantasysports.yahoo.com/2007/f1/580505,580505,580505.1,Philadelphia Freedom,Ryan,7389,2007,2007Ryan7389,0
1.0,WR,1,6,https://football.fantasysports.yahoo.com//2007/f1/580505/matchup?week=5&mid1=1&mid2=6,C. Chambers ,https://sports.yahoo.com/nfl/players/5499,0.0,Philadelphia Freedom,https://football.fantasysports.yahoo.com/2007/f1/580505,580505,580505.1,Philadelphia Freedom,Ryan,5499,2007,2007Ryan5499,0
2.0,WR,1,6,https://football.fantasysports.yahoo.com//2007/f1/580505/matchup?week=5&mid1=1&mid2=6,S. Holmes ,https://sports.yahoo.com/nfl/players/7774,0.0,Philadelphia Freedom,https://football.fantasysports.yahoo.com/2007/f1/580505,580505,580505.1,Philadelphia Freedom,Ryan,7774,2007,2007Ryan7774,0
3.0,WR,1,6,https://football.fantasysports.yahoo.com//2007/f1/580505/matchup?week=5&mid1=1&mid2=6,G. Jennings ,https://sports.yahoo.com/nfl/players/7801,10.0,Philadelphia Freedom,https://football.fantasysports.yahoo.com/2007/f1/580505,580505,580505.1,Philadelphia Freedom,Ryan,7801,2007,2007Ryan7801,0
4.0,RB,1,6,https://football.fantasysports.yahoo.com//2007/f1/580505/matchup?week=5&mid1=1&mid2=6,L. Tomlinson ,https://sports.yahoo.com/nfl/players/5452,6.0,Philadelphia Freedom,https://football.fantasysports.yahoo.com/2007/f1/580505,580505,580505.1,Philadelphia Freedom,Ryan,5452,2007,2007Ryan5452,0
5.0,RB,1,6,https://football.fantasysports.yahoo.com//2007/f1/580505/matchup?week=5&mid1=1&mid2=6,M. Barber ,https://sports.yahoo.com/nfl/players/7285,3.0,Philadelphia Freedom,https://football.fantasysports.yahoo.com/2007/f1/580505,580505,580505.1,Philadelphia Freedom,Ryan,7285,2007,2007Ryan7285,0
6.0,TE,1,6,https://football.fantasysports.yahoo.com//2007/f1/580505/matchup?week=5&mid1=1&mid2=6,C. Cooley ,https://sports.yahoo.com/nfl/players/6840,9.0,Philadelphia Freedom,https://football.fantasysports.yahoo.com/2007/f1/580505,580505,580505.1,Philadelphia Freedom,Ryan,6840,2007,2007Ryan6840,0
7.0,K,1,6,https://football.fantasysports.yahoo.com//2007/f1/580505/matchup?week=5&mid1=1&mid2=6,M. Stover ,https://sports.yahoo.com/nfl/players/1078,10.0,Philadelphia Freedom,https://football.fantasysports.yahoo.com/2007/f1/580505,580505,580505.1,Philadelphia Freedom,Ryan,1078,2007,2007Ryan1078,0
8.0,DEF,1,6,https://football.fantasysports.yahoo.com//2007/f1/580505/matchup?week=5&mid1=1&mid2=6,Indianapolis  - DEF ,https://sports.yahoo.com/nfl/teams/indianapolis/,4.0,Philadelphia Freedom,https://football.fantasysports.yahoo.com/2007/f1/580505,580505,580505.1,Philadelphia Freedom,Ryan,indianapolis,2007,2007Ryanindianapolis,0
0.0,QB,1,2,https://football.fantasysports.yahoo.com//2007/f1/580505/matchup?week=6&mid1=1&mid2=2,D. Anderson ,https://sports.yahoo.com/nfl/players/7389,28.0,Philadelphia Freedom,https://football.fantasysports.yahoo.com/2007/f1/580505,580505,580505.1,Philadelphia Freedom,Ryan,7389,2007,2007Ryan7389,0
1.0,WR,1,2,https://football.fantasysports.yahoo.com//2007/f1/580505/matchup?week=6&mid1=1&mid2=2,C. Chambers ,https://sports.yahoo.com/nfl/players/5499,3.0,Philadelphia Freedom,https://football.fantasysports.yahoo.com/2007/f1/580505,580505,580505.1,Philadelphia Freedom,Ryan,5499,2007,2007Ryan5499,0
2.0,WR,1,2,https://football.fantasysports.yahoo.com//2007/f1/580505/matchup?week=6&mid1=1&mid2=2,G. Jennings ,https://sports.yahoo.com/nfl/players/7801,1.0,Philadelphia Freedom,https://football.fantasysports.yahoo.com/2007/f1/580505,580505,580505.1,Philadelphia Freedom,Ryan,7801,2007,2007Ryan7801,0
3.0,WR,1,2,https://football.fantasysports.yahoo.com//2007/f1/580505/matchup?week=6&mid1=1&mid2=2,C. Johnson ,https://sports.yahoo.com/nfl/players/5483,4.0,Philadelphia Freedom,https://football.fantasysports.yahoo.com/2007/f1/580505,580505,580505.1,Philadelphia Freedom,Ryan,5483,2007,2007Ryan5483,0
4.0,RB,1,2,https://football.fantasysports.yahoo.com//2007/f1/580505/matchup?week=6&mid1=1&mid2=2,L. Tomlinson ,https://sports.yahoo.com/nfl/players/5452,33.0,Philadelphia Freedom,https://football.fantasysports.yahoo.com/2007/f1/580505,580505,580505.1,Philadelphia Freedom,Ryan,5452,2007,2007Ryan5452,0
5.0,RB,1,2,https://football.fantasysports.yahoo.com//2007/f1/580505/matchup?week=6&mid1=1&mid2=2,M. Barber ,https://sports.yahoo.com/nfl/players/7285,2.0,Philadelphia Freedom,https://football.fantasysports.yahoo.com/2007/f1/580505,580505,580505.1,Philadelphia Freedom,Ryan,7285,2007,2007Ryan7285,0
6.0,TE,1,2,https://football.fantasysports.yahoo.com//2007/f1/580505/matchup?week=6&mid1=1&mid2=2,C. Cooley ,https://sports.yahoo.com/nfl/players/6840,11.0,Philadelphia Freedom,https://football.fantasysports.yahoo.com/2007/f1/580505,580505,580505.1,Philadelphia Freedom,Ryan,6840,2007,2007Ryan6840,0
7.0,K,1,2,https://football.fantasysports.yahoo.com//2007/f1/580505/matchup?week=6&mid1=1&mid2=2,M. Stover ,https://sports.yahoo.com/nfl/players/1078,18.0,Philadelphia Freedom,https://football.fantasysports.yahoo.com/2007/f1/580505,580505,580505.1,Philadelphia Freedom,Ryan,1078,2007,2007Ryan1078,0
8.0,DEF,1,2,https://football.fantasysports.yahoo.com//2007/f1/580505/matchup?week=6&mid1=1&mid2=2,Tennessee  - DEF ,https://sports.yahoo.com/nfl/teams/tennessee/,6.0,Philadelphia Freedom,https://football.fantasysports.yahoo.com/2007/f1/580505,580505,580505.1,Philadelphia Freedom,Ryan,tennessee,2007,2007Ryantennessee,0
0.0,QB,1,3,https://football.fantasysports.yahoo.com//2007/f1/580505/matchup?week=7&mid1=1&mid2=3,M. Hasselbeck ,https://sports.yahoo.com/nfl/players/4416,13.0,Philadelphia Freedom,https://football.fantasysports.yahoo.com/2007/f1/580505,580505,580505.1,Philadelphia Freedom,Ryan,4416,2007,2007Ryan4416,0
1.0,WR,1,3,https://football.fantasysports.yahoo.com//2007/f1/580505/matchup?week=7&mid1=1&mid2=3,C. Johnson ,https://sports.yahoo.com/nfl/players/5483,5.0,Philadelphia Freedom,https://football.fantasysports.yahoo.com/2007/f1/580505,580505,580505.1,Philadelphia Freedom,Ryan,5483,2007,2007Ryan5483,0
2.0,WR,1,3,https://football.fantasysports.yahoo.com//2007/f1/580505/matchup?week=7&mid1=1&mid2=3,S. Holmes ,https://sports.yahoo.com/nfl/players/7774,8.0,Philadelphia Freedom,https://football.fantasysports.yahoo.com/2007/f1/580505,580505,580505.1,Philadelphia Freedom,Ryan,7774,2007,2007Ryan7774,0
3.0,WR,1,3,https://football.fantasysports.yahoo.com//2007/f1/580505/matchup?week=7&mid1=1&mid2=3,W. Welker ,https://sports.yahoo.com/nfl/players/7027,18.0,Philadelphia Freedom,https://football.fantasysports.yahoo.com/2007/f1/580505,580505,580505.1,Philadelphia Freedom,Ryan,7027,2007,2007Ryan7027,0
4.0,RB,1,3,https://football.fantasysports.yahoo.com//2007/f1/580505/matchup?week=7&mid1=1&mid2=3,M. Barber ,https://sports.yahoo.com/nfl/players/7285,10.0,Philadelphia Freedom,https://football.fantasysports.yahoo.com/2007/f1/580505,580505,580505.1,Philadelphia Freedom,Ryan,7285,2007,2007Ryan7285,0
5.0,RB,1,3,https://football.fantasysports.yahoo.com//2007/f1/580505/matchup?week=7&mid1=1&mid2=3,E. James ,https://sports.yahoo.com,4.0,Philadelphia Freedom,https://football.fantasysports.yahoo.com/2007/f1/580505,580505,580505.1,Philadelphia Freedom,Ryan,sports.yahoo.com,2007,2007Ryan,0
6.0,TE,1,3,https://football.fantasysports.yahoo.com//2007/f1/580505/matchup?week=7&mid1=1&mid2=3,C. Cooley ,https://sports.yahoo.com/nfl/players/6840,0.0,Philadelphia Freedom,https://football.fantasysports.yahoo.com/2007/f1/580505,580505,580505.1,Philadelphia Freedom,Ryan,6840,2007,2007Ryan6840,0
7.0,K,1,3,https://football.fantasysports.yahoo.com//2007/f1/580505/matchup?week=7&mid1=1&mid2=3,M. Stover ,https://sports.yahoo.com/nfl/players/1078,2.0,Philadelphia Freedom,https://football.fantasysports.yahoo.com/2007/f1/580505,580505,580505.1,Philadelphia Freedom,Ryan,1078,2007,2007Ryan1078,0
8.0,DEF,1,3,https://football.fantasysports.yahoo.com//2007/f1/580505/matchup?week=7&mid1=1&mid2=3,Kansas City  - DEF ,https://sports.yahoo.com/nfl/teams/kansas-city/,10.0,Philadelphia Freedom,https://football.fantasysports.yahoo.com/2007/f1/580505,580505,580505.1,Philadelphia Freedom,Ryan,kansas-city,2007,2007Ryankansas-city,0
0.0,QB,1,4,https://football.fantasysports.yahoo.com//2007/f1/580505/matchup?week=8&mid1=1&mid2=4,D. Anderson ,https://sports.yahoo.com/nfl/players/7389,22.0,Philadelphia Freedom,https://football.fantasysports.yahoo.com/2007/f1/580505,580505,580505.1,Philadelphia Freedom,Ryan,7389,2007,2007Ryan7389,0
1.0,WR,1,4,https://football.fantasysports.yahoo.com//2007/f1/580505/matchup?week=8&mid1=1&mid2=4,C. Johnson ,https://sports.yahoo.com/nfl/players/5483,2.0,Philadelphia Freedom,https://football.fantasysports.yahoo.com/2007/f1/580505,580505,580505.1,Philadelphia Freedom,Ryan,5483,2007,2007Ryan5483,0
2.0,WR,1,4,https://football.fantasysports.yahoo.com//2007/f1/580505/matchup?week=8&mid1=1&mid2=4,W. Welker ,https://sports.yahoo.com/nfl/players/7027,10.0,Philadelphia Freedom,https://football.fantasysports.yahoo.com/2007/f1/580505,580505,580505.1,Philadelphia Freedom,Ryan,7027,2007,2007Ryan7027,0
3.0,WR,1,4,https://football.fantasysports.yahoo.com//2007/f1/580505/matchup?week=8&mid1=1&mid2=4,C. Chambers ,https://sports.yahoo.com/nfl/players/5499,7.0,Philadelphia Freedom,https://football.fantasysports.yahoo.com/2007/f1/580505,580505,580505.1,Philadelphia Freedom,Ryan,5499,2007,2007Ryan5499,0
4.0,RB,1,4,https://football.fantasysports.yahoo.com//2007/f1/580505/matchup?week=8&mid1=1&mid2=4,L. Tomlinson ,https://sports.yahoo.com/nfl/players/5452,4.0,Philadelphia Freedom,https://football.fantasysports.yahoo.com/2007/f1/580505,580505,580505.1,Philadelphia Freedom,Ryan,5452,2007,2007Ryan5452,0
5.0,RB,1,4,https://football.fantasysports.yahoo.com//2007/f1/580505/matchup?week=8&mid1=1&mid2=4,L. White ,https://sports.yahoo.com/nfl/players/7794,6.0,Philadelphia Freedom,https://football.fantasysports.yahoo.com/2007/f1/580505,580505,580505.1,Philadelphia Freedom,Ryan,7794,2007,2007Ryan7794,0
6.0,TE,1,4,https://football.fantasysports.yahoo.com//2007/f1/580505/matchup?week=8&mid1=1&mid2=4,C. Cooley ,https://sports.yahoo.com/nfl/players/6840,7.0,Philadelphia Freedom,https://football.fantasysports.yahoo.com/2007/f1/580505,580505,580505.1,Philadelphia Freedom,Ryan,6840,2007,2007Ryan6840,0
7.0,K,1,4,https://football.fantasysports.yahoo.com//2007/f1/580505/matchup?week=8&mid1=1&mid2=4,K. Brown ,https://sports.yahoo.com/nfl/players/4878,5.0,Philadelphia Freedom,https://football.fantasysports.yahoo.com/2007/f1/580505,580505,580505.1,Philadelphia Freedom,Ryan,4878,2007,2007Ryan4878,0
8.0,DEF,1,4,https://football.fantasysports.yahoo.com//2007/f1/580505/matchup?week=8&mid1=1&mid2=4,Tennessee  - DEF ,https://sports.yahoo.com/nfl/teams/tennessee/,13.0,Philadelphia Freedom,https://football.fantasysports.yahoo.com/2007/f1/580505,580505,580505.1,Philadelphia Freedom,Ryan,tennessee,2007,2007Ryantennessee,0
0.0,QB,1,5,https://football.fantasysports.yahoo.com//2007/f1/580505/matchup?week=9&mid1=1&mid2=5,D. Anderson ,https://sports.yahoo.com/nfl/players/7389,8.0,Philadelphia Freedom,https://football.fantasysports.yahoo.com/2007/f1/580505,580505,580505.1,Philadelphia Freedom,Ryan,7389,2007,2007Ryan7389,0
1.0,WR,1,5,https://football.fantasysports.yahoo.com//2007/f1/580505/matchup?week=9&mid1=1&mid2=5,C. Johnson ,https://sports.yahoo.com/nfl/players/5483,2.0,Philadelphia Freedom,https://football.fantasysports.yahoo.com/2007/f1/580505,580505,580505.1,Philadelphia Freedom,Ryan,5483,2007,2007Ryan5483,0
2.0,WR,1,5,https://football.fantasysports.yahoo.com//2007/f1/580505/matchup?week=9&mid1=1&mid2=5,W. Welker ,https://sports.yahoo.com/nfl/players/7027,7.0,Philadelphia Freedom,https://football.fantasysports.yahoo.com/2007/f1/580505,580505,580505.1,Philadelphia Freedom,Ryan,7027,2007,2007Ryan7027,0
3.0,WR,1,5,https://football.fantasysports.yahoo.com//2007/f1/580505/matchup?week=9&mid1=1&mid2=5,C. Chambers ,https://sports.yahoo.com/nfl/players/5499,2.0,Philadelphia Freedom,https://football.fantasysports.yahoo.com/2007/f1/580505,580505,580505.1,Philadelphia Freedom,Ryan,5499,2007,2007Ryan5499,0
4.0,RB,1,5,https://football.fantasysports.yahoo.com//2007/f1/580505/matchup?week=9&mid1=1&mid2=5,L. Tomlinson ,https://sports.yahoo.com/nfl/players/5452,9.0,Philadelphia Freedom,https://football.fantasysports.yahoo.com/2007/f1/580505,580505,580505.1,Philadelphia Freedom,Ryan,5452,2007,2007Ryan5452,0
5.0,RB,1,5,https://football.fantasysports.yahoo.com//2007/f1/580505/matchup?week=9&mid1=1&mid2=5,M. Barber ,https://sports.yahoo.com/nfl/players/7285,10.0,Philadelphia Freedom,https://football.fantasysports.yahoo.com/2007/f1/580505,580505,580505.1,Philadelphia Freedom,Ryan,7285,2007,2007Ryan7285,0
6.0,TE,1,5,https://football.fantasysports.yahoo.com//2007/f1/580505/matchup?week=9&mid1=1&mid2=5,C. Cooley ,https://sports.yahoo.com/nfl/players/6840,2.0,Philadelphia Freedom,https://football.fantasysports.yahoo.com/2007/f1/580505,580505,580505.1,Philadelphia Freedom,Ryan,6840,2007,2007Ryan6840,0
7.0,K,1,5,https://football.fantasysports.yahoo.com//2007/f1/580505/matchup?week=9&mid1=1&mid2=5,M. Stover ,https://sports.yahoo.com/nfl/players/1078,1.0,Philadelphia Freedom,https://football.fantasysports.yahoo.com/2007/f1/580505,580505,580505.1,Philadelphia Freedom,Ryan,1078,2007,2007Ryan1078,0
8.0,DEF,1,5,https://football.fantasysports.yahoo.com//2007/f1/580505/matchup?week=9&mid1=1&mid2=5,Tennessee  - DEF ,https://sports.yahoo.com/nfl/teams/tennessee/,15.0,Philadelphia Freedom,https://football.fantasysports.yahoo.com/2007/f1/580505,580505,580505.1,Philadelphia Freedom,Ryan,tennessee,2007,2007Ryantennessee,0
0.0,QB,1,6,https://football.fantasysports.yahoo.com//2007/f1/580505/matchup?week=10&mid1=1&mid2=6,D. Anderson ,https://sports.yahoo.com/nfl/players/7389,20.0,Philadelphia Freedom,https://football.fantasysports.yahoo.com/2007/f1/580505,580505,580505.1,Philadelphia Freedom,Ryan,7389,2007,2007Ryan7389,0
